"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Total",1086
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Employee",690
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Owner manager of incorporated enterprise with employees",104
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Owner manager of incorporated enterprise without employees",119
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Owner manager of unincorporated enterprise with employees",57
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Owner manager of unincorporated enterprise without employees",287
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Owner manager of unincorporated enterprise - employees not stated",7
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Contributing family worker",66
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Not stated",18
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Total",1338
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Employee",4334
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Owner manager of incorporated enterprise with employees",277
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Owner manager of incorporated enterprise without employees",83
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Owner manager of incorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Owner manager of unincorporated enterprise with employees",93
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Owner manager of unincorporated enterprise without employees",277
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Owner manager of unincorporated enterprise - employees not stated",10
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Contributing family worker",108
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Not stated",46
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Total",5234
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Employee",7980
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Owner manager of incorporated enterprise with employees",497
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Owner manager of incorporated enterprise without employees",181
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Owner manager of incorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Owner manager of unincorporated enterprise with employees",164
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Owner manager of unincorporated enterprise without employees",416
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Owner manager of unincorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Contributing family worker",95
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Not stated",99
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Total",9451
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Employee",16649
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Owner manager of incorporated enterprise with employees",733
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Owner manager of incorporated enterprise without employees",247
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Owner manager of incorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Owner manager of unincorporated enterprise with employees",251
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Owner manager of unincorporated enterprise without employees",634
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Owner manager of unincorporated enterprise - employees not stated",9
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Contributing family worker",136
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Not stated",168
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Total",18833
"Persons Aged 15 Years and Over Place of Work","Kariong","Employee",1101
"Persons Aged 15 Years and Over Place of Work","Kariong","Owner manager of incorporated enterprise with employees",39
"Persons Aged 15 Years and Over Place of Work","Kariong","Owner manager of incorporated enterprise without employees",34
"Persons Aged 15 Years and Over Place of Work","Kariong","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Kariong","Owner manager of unincorporated enterprise with employees",21
"Persons Aged 15 Years and Over Place of Work","Kariong","Owner manager of unincorporated enterprise without employees",91
"Persons Aged 15 Years and Over Place of Work","Kariong","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Kariong","Contributing family worker",7
"Persons Aged 15 Years and Over Place of Work","Kariong","Not stated",12
"Persons Aged 15 Years and Over Place of Work","Kariong","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Kariong","Total",1311
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Employee",1749
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Owner manager of incorporated enterprise with employees",101
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Owner manager of incorporated enterprise without employees",48
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Owner manager of unincorporated enterprise with employees",61
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Owner manager of unincorporated enterprise without employees",143
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Contributing family worker",37
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Not stated",28
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Total",2163
"Persons Aged 15 Years and Over Place of Work","Narara","Employee",557
"Persons Aged 15 Years and Over Place of Work","Narara","Owner manager of incorporated enterprise with employees",25
"Persons Aged 15 Years and Over Place of Work","Narara","Owner manager of incorporated enterprise without employees",31
"Persons Aged 15 Years and Over Place of Work","Narara","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Narara","Owner manager of unincorporated enterprise with employees",5
"Persons Aged 15 Years and Over Place of Work","Narara","Owner manager of unincorporated enterprise without employees",86
"Persons Aged 15 Years and Over Place of Work","Narara","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Narara","Contributing family worker",13
"Persons Aged 15 Years and Over Place of Work","Narara","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Narara","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Narara","Total",727
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Employee",2325
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Owner manager of incorporated enterprise with employees",69
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Owner manager of incorporated enterprise without employees",53
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Owner manager of unincorporated enterprise with employees",26
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Owner manager of unincorporated enterprise without employees",137
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Contributing family worker",31
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Not stated",24
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Total",2675
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Employee",615
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Owner manager of incorporated enterprise with employees",39
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Owner manager of incorporated enterprise without employees",40
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Owner manager of unincorporated enterprise with employees",13
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Owner manager of unincorporated enterprise without employees",111
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Contributing family worker",24
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Not stated",7
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Total",848
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Employee",368
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Owner manager of incorporated enterprise with employees",68
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Owner manager of incorporated enterprise without employees",49
